danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.33,0.954,11,-2.904,0,0.172,0.00125,0.0,0.343,0.8,183.439,170067,4
0.439,0.99,11,-2.203,0,0.119,0.00122,0.0,0.167,0.476,107.687,108133,4
0.537,0.947,5,-4.013,1,0.0753,0.00175,0.0,0.391,0.667,94.38,160867,4
0.358,0.967,11,-3.205,0,0.135,0.000282,0.0,0.225,0.579,137.395,132600,4
0.532,0.984,4,-3.012,1,0.0724,0.00413,0.0,0.468,0.723,142.314,185160,4
0.398,0.938,11,-4.43,0,0.0847,0.000182,1.46e-05,0.322,0.326,176.868,225961,4
0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,175828,4
0.732,0.464,7,-8.591,0,0.301,0.309,0.0,0.107,0.353,82.494,234615,4
0.636,0.505,1,-8.397,1,0.385,0.166,0.0,0.15,0.342,76.099,180680,4
0.559,0.62,4,-6.478,1,0.0396,0.000276,0.119,0.0883,0.232,136.847,311200,4
0.898,0.547,3,-5.707,0,0.313,0.484,1.04e-05,0.37,0.763,100.01,198133,4
0.733,0.399,10,-12.086,0,0.094,0.59,0.0254,0.0766,0.9,173.781,144867,3
0.634,0.849,0,-7.075,1,0.105,0.0438,0.0,0.363,0.919,156.004,175493,4
0.604,0.56,1,-6.363,1,0.0319,0.00363,0.00193,0.0989,0.189,144.059,266667,4
0.923,0.516,6,-7.617,0,0.0909,0.0799,0.0,0.137,0.328,112.973,313573,4
0.49,0.956,1,-4.556,0,0.0407,0.00466,6.15e-06,0.242,0.577,160.028,217707,4
0.639,0.792,5,-4.065,0,0.0385,0.0344,3.33e-06,0.361,0.584,99.985,195747,4
0.824,0.538,6,-7.972,1,0.269,0.26,3.45e-05,0.13,0.352,110.879,208671,4
0.946,0.396,10,-8.458,1,0.476,0.272,0.0,0.129,0.693,120.091,209747,4
0.825,0.304,5,-11.597,1,0.101,0.14,0.000498,0.147,0.3,84.927,140973,4
0.36,0.936,5,-3.168,1,0.0891,0.000191,2.56e-05,0.107,0.503,133.315,190422,4
0.677,0.448,1,-9.414,0,0.0925,0.151,0.00121,0.0562,0.334,150.055,257120,4
0.279,0.92,11,-5.847,0,0.167,0.00296,2.12e-06,0.327,0.762,188.91,92800,4
0.509,0.733,9,-5.909,1,0.126,0.0165,0.0,0.404,0.676,109.736,75760,4
0.503,0.786,11,-5.388,1,0.0334,0.211,0.0,0.227,0.968,102.666,74867,4
0.427,0.615,5,-7.288,0,0.0587,0.0112,0.0,0.54,0.652,106.756,95613,4
0.411,0.935,2,-4.136,1,0.057,0.0945,0.0238,0.168,0.744,95.847,108813,4
0.306,0.894,2,-7.098,1,0.0324,0.00769,0.000264,0.105,0.593,98.51,150707,4
0.367,0.917,9,-4.112,0,0.143,0.00555,3.11e-06,0.0731,0.483,90.42,254653,4
0.489,0.923,5,-7.721,0,0.0308,1.15e-05,0.256,0.221,0.755,120.015,162467,4
0.357,0.909,1,-8.5,1,0.0513,2.08e-05,0.0281,0.216,0.414,169.553,185160,4
0.391,0.958,10,-5.494,1,0.0832,0.000181,0.000899,0.122,0.326,89.88,210933,4
0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
0.299,0.811,10,-5.25,0,0.0872,0.000946,0.000318,0.0945,0.254,119.369,266290,4
0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,232960,4
0.361,0.939,4,-2.177,1,0.0538,0.593,3.49e-05,0.175,0.723,165.397,172000,4
0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,130480,4
0.457,0.666,1,-7.695,0,0.362,0.0749,0.0,0.132,0.709,83.047,244507,4
0.644,0.751,0,-5.652,1,0.268,0.662,0.0,0.17,0.759,99.948,258613,4
0.321,0.807,4,-9.876,0,0.568,0.723,0.0,0.466,0.561,89.811,111667,4
0.31,0.692,0,-7.227,1,0.249,0.298,0.00158,0.321,0.404,142.388,239827,3
0.324,0.656,8,-7.914,1,0.273,0.00255,0.0,0.113,0.558,81.421,226547,4
0.571,0.717,6,-8.333,1,0.336,0.359,3.12e-06,0.797,0.881,87.54,131867,4
0.574,0.593,0,-9.942,0,0.375,0.0303,0.157,0.369,0.392,176.243,272245,4
0.857,0.508,7,-8.427,1,0.288,0.0958,0.00871,0.129,0.296,87.018,259416,4
0.829,0.525,1,-9.852,1,0.327,0.00272,0.0773,0.154,0.482,86.042,200383,4
0.499,0.728,8,-4.922,0,0.385,0.235,0.0,0.686,0.853,96.089,135067,4
0.423,0.965,2,-2.011,1,0.166,0.0105,1.01e-05,0.234,0.719,90.564,197133,4
0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4
0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,177280,4
0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571,4
0.777,0.635,5,-6.323,0,0.0392,0.764,2.25e-06,0.155,0.653,138.04,184360,4
0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,233133,4
0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038,4
0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,204520,4
0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385,173173,4
0.528,0.619,2,-6.959,1,0.0282,0.0029,0.0,0.291,0.0845,102.951,235267,4
0.565,0.832,8,-5.751,0,0.108,0.0639,0.0291,0.386,0.847,143.302,173889,4
0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,4
0.486,0.784,0,-6.68,1,0.0852,0.0339,0.00452,0.53,0.315,195.154,241640,4
0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440,4
0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,230773,4
0.57,0.798,9,-4.92,1,0.0323,0.102,0.000128,0.178,0.671,103.303,171333,4
0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4
0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,188867,4
0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610,4
0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,252926,4
0.633,0.537,6,-10.45,0,0.0544,0.0141,3.72e-05,0.103,0.889,117.907,197947,4
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003,246333,4
0.673,0.789,0,-4.288,1,0.0408,0.00975,0.0,0.752,0.841,100.043,197427,4
0.62,0.712,9,-6.434,1,0.1,0.228,3.39e-06,0.0561,0.83,170.234,268600,4
0.743,0.683,5,-4.606,0,0.201,0.0713,0.0,0.15,0.926,115.033,135521,4
0.48,0.826,0,-4.602,1,0.0397,0.000797,1.01e-06,0.125,0.687,96.0,222053,4
0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,173493,4
0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,219800,4
0.487,0.724,0,-5.905,1,0.0289,0.00224,1.03e-05,0.213,0.546,102.03,225560,4
0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,191707,4
0.648,0.62,5,-4.938,1,0.0276,0.284,0.0,0.0833,0.772,93.011,218763,4
0.635,0.909,1,-4.796,0,0.0553,0.00384,0.0852,0.239,0.639,110.005,190448,4
0.641,0.889,1,-4.302,1,0.028,0.000283,0.000723,0.288,0.738,99.012,177280,4
0.699,0.579,1,-6.504,1,0.0416,0.267,0.00602,0.452,0.128,109.948,247613,4
0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,211960,4
0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,228467,4
0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,173631,4
0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,214507,4
0.404,0.962,3,-2.901,1,0.0978,0.0352,0.0,0.146,0.572,158.121,182267,4
0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,204812,4
0.457,0.986,6,-4.147,1,0.0879,0.00259,0.0,0.0658,0.201,127.005,234228,4
0.726,0.641,7,-8.486,1,0.0345,0.0198,0.000128,0.092,0.12,95.005,222316,4
0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,224638,3
0.392,0.499,11,-6.997,1,0.0425,0.0166,0.0,0.234,0.232,135.551,159080,4
0.777,0.767,2,-5.334,1,0.116,0.271,3.09e-06,0.17,0.698,145.128,158897,4
0.589,0.813,0,-5.617,0,0.0493,0.0126,0.317,0.23,0.18,129.968,150707,4
0.673,0.664,2,-4.947,1,0.115,0.547,0.00151,0.1,0.314,91.373,147749,4
0.859,0.793,1,-3.653,1,0.222,0.036,6.8e-06,0.0519,0.559,150.023,208000,3
0.726,0.577,10,-7.132,0,0.26,0.327,0.0,0.0962,0.754,151.268,153411,4
0.609,0.757,2,-5.605,1,0.119,0.299,0.0,0.63,0.379,128.022,180129,4
0.784,0.632,10,-6.083,0,0.347,0.156,0.0,0.605,0.746,124.603,232839,4
0.844,0.616,1,-5.2,1,0.161,0.0084,0.0,0.121,0.188,160.024,180753,4
0.832,0.686,7,-5.844,0,0.0725,0.0287,0.0,0.0955,0.753,157.054,195669,4
0.806,0.832,7,-3.906,1,0.288,0.0115,0.0,0.0997,0.351,140.053,150421,4
0.534,0.687,1,-7.622,1,0.445,0.277,0.00141,0.106,0.24,173.751,183240,4
0.569,0.657,0,-6.639,1,0.0425,0.108,0.0,0.108,0.111,73.008,200548,4
0.449,0.475,6,-8.618,1,0.127,0.145,0.0,0.288,0.37,95.403,168583,1
0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,195681,4
0.704,0.688,5,-4.942,1,0.0611,0.437,0.0,0.121,0.632,99.078,135758,4
0.356,0.842,9,-6.734,1,0.0531,0.00104,2.51e-05,0.0704,0.553,161.03,187405,4
0.649,0.658,1,-3.287,1,0.303,0.0405,0.000216,0.0861,0.607,100.102,182740,4
0.774,0.831,8,-4.672,1,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,178408,4
0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,283270,4
0.766,0.579,9,-8.426,0,0.287,0.107,0.000642,0.143,0.217,142.932,164476,4
0.643,0.598,11,-6.674,0,0.311,0.046,0.000396,0.503,0.248,83.523,164832,4
0.555,0.698,8,-8.706,1,0.0477,0.246,0.203,0.108,0.517,77.008,157293,4
0.131,0.279,0,-13.504,1,0.0379,0.704,0.00249,0.121,0.175,179.252,201080,4
0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,199048,4
0.701,0.843,9,-4.931,1,0.0373,0.000433,0.0118,0.377,0.311,127.943,155625,4
0.604,0.886,8,-4.746,1,0.0823,0.0123,0.0749,0.147,0.223,134.926,206381,4
0.854,0.719,5,-6.357,0,0.063,0.202,0.673,0.363,0.449,123.007,163959,4
0.707,0.917,1,-3.009,1,0.0485,0.244,0.00152,0.399,0.605,124.083,173468,4
0.699,0.816,8,-6.046,1,0.119,0.0898,0.605,0.117,0.224,123.975,151942,4
0.747,0.944,6,-2.794,1,0.393,0.181,0.000154,0.119,0.292,127.971,163175,4
0.53,0.948,0,-3.45,1,0.0542,0.00129,0.106,0.194,0.22,127.855,140657,4
0.712,0.946,2,-2.488,1,0.0625,0.133,0.738,0.0931,0.311,124.967,188160,4
0.641,0.825,0,-3.086,1,0.051,0.00366,0.0484,0.279,0.303,135.067,170724,4
0.752,0.836,2,-5.317,1,0.0766,0.0171,0.835,0.192,0.199,125.967,158133,4
0.782,0.878,10,-4.388,0,0.256,0.000573,0.431,0.248,0.514,125.99,133333,4
0.622,0.933,11,-4.749,1,0.0708,0.00166,0.495,0.24,0.066,128.007,200713,4
0.737,0.862,9,-4.371,1,0.0775,0.00158,0.424,0.299,0.383,128.007,155625,4
0.787,0.904,2,-4.746,1,0.0865,0.00447,0.565,0.348,0.306,125.979,141023,4
0.695,0.703,5,-6.808,1,0.212,0.261,0.0,0.362,0.329,125.951,204000,4
0.759,0.949,2,-3.354,1,0.0784,0.0163,0.879,0.0796,0.331,128.017,170672,4
0.677,0.907,10,-4.02,0,0.0886,0.113,0.836,0.289,0.189,130.047,172000,4
0.612,0.63,2,-6.057,1,0.0472,0.00138,0.615,0.142,0.175,127.979,187547,4
0.685,0.885,9,-4.574,1,0.0389,0.00876,0.31,0.153,0.55,127.979,162000,4
0.641,0.953,4,-3.103,0,0.172,0.00641,0.212,0.111,0.059,144.946,273763,4
0.664,0.953,9,-3.794,1,0.249,0.00961,0.00665,0.263,0.21,125.679,285860,4
0.799,0.937,1,-1.635,1,0.0689,0.00104,0.222,0.115,0.349,128.023,150061,4
0.835,0.936,8,-3.273,1,0.0952,0.017,0.711,0.0798,0.345,124.014,165484,4
0.686,0.854,2,-2.603,0,0.0415,0.0526,0.000294,0.187,0.246,128.049,198806,4
0.746,0.752,11,-5.248,0,0.181,0.111,0.0,0.332,0.452,127.792,196925,4
0.701,0.95,9,-3.026,1,0.0675,0.119,0.00355,0.221,0.477,124.002,176129,4
0.759,0.851,6,-3.796,1,0.158,0.0002,0.0941,0.16,0.151,125.968,177143,4
0.736,0.875,8,-5.036,1,0.0464,0.00334,0.01,0.113,0.305,128.005,150532,4
0.78,0.875,7,-4.365,1,0.165,0.0284,0.00349,0.233,0.498,127.986,143562,4
0.742,0.984,10,-2.926,0,0.0626,0.00477,0.0244,0.0387,0.154,128.021,198750,4
0.864,0.907,8,-0.757,1,0.409,0.0451,0.0356,0.318,0.635,126.957,211698,4
0.769,0.914,9,-5.032,1,0.12,0.00457,0.637,0.565,0.179,125.879,194469,4
0.808,0.925,6,-2.855,1,0.183,0.00264,0.217,0.134,0.234,126.099,170516,4
0.616,0.922,6,-3.046,0,0.111,0.0114,0.00523,0.244,0.272,128.027,153755,4
0.804,0.928,10,-2.584,1,0.0642,0.0104,0.4,0.0709,0.381,128.003,172500,4
0.723,0.889,1,-2.555,1,0.0761,0.00664,0.0249,0.152,0.148,128.047,218438,4
0.788,0.773,9,-7.105,0,0.118,0.0916,0.745,0.054,0.829,125.979,221022,4
0.878,0.894,1,-5.969,1,0.0561,0.00476,0.211,0.0939,0.455,127.99,226699,4
0.817,0.789,1,-4.552,1,0.187,0.00102,0.0641,0.388,0.587,125.936,205119,4
0.92,0.89,1,-7.287,0,0.2,0.122,0.506,0.109,0.0463,127.987,178169,4
0.8,0.823,0,-7.02,1,0.079,0.00823,0.892,0.686,0.184,124.006,255484,4
0.615,0.952,1,-4.01,1,0.123,0.013,0.283,0.0765,0.228,124.009,240010,4
0.884,0.971,1,-3.025,1,0.232,0.00766,4.75e-06,0.328,0.562,126.043,206299,4
0.911,0.907,1,-3.134,1,0.201,0.00704,0.207,0.474,0.498,126.029,235714,4
0.795,0.782,11,-6.754,1,0.163,0.00105,0.361,0.173,0.837,128.02,229030,4
0.759,0.817,8,-2.546,1,0.0738,0.00589,0.00424,0.109,0.37,126.078,152416,4
0.798,0.837,4,-2.531,1,0.0582,0.00737,0.121,0.0942,0.662,124.994,215040,4
0.719,0.929,4,-3.106,1,0.138,0.00389,0.341,0.115,0.445,126.062,194742,4
0.76,0.858,11,-5.697,1,0.108,0.0123,0.519,0.0909,0.495,132.022,218182,4
0.821,0.952,1,-1.21,1,0.217,0.0083,0.00114,0.104,0.434,127.986,198750,4
0.787,0.981,1,-2.725,1,0.213,0.014,0.00159,0.147,0.388,125.998,159727,4
0.797,0.942,0,-3.968,1,0.0606,0.00248,0.823,0.0693,0.292,126.014,232381,4
0.777,0.971,4,-2.876,1,0.0844,0.00143,0.729,0.0819,0.45,126.027,190476,4
0.831,0.887,1,-3.485,1,0.0953,0.0241,0.673,0.053,0.793,123.997,248720,4
0.795,0.827,9,-4.407,1,0.0637,0.00151,0.664,0.0915,0.191,123.983,270968,4
0.728,0.703,6,-5.315,0,0.047,0.0196,0.572,0.136,0.373,123.977,203328,4
0.625,0.981,7,-3.799,1,0.0597,0.0009,0.329,0.357,0.156,125.008,266880,4
0.872,0.728,8,-5.013,1,0.0548,0.00109,0.048,0.0553,0.469,126.003,220952,4
0.658,0.891,6,-3.512,1,0.199,0.0259,0.0332,0.34,0.3,125.033,266880,4
0.893,0.716,11,-6.849,0,0.111,0.0389,0.0606,0.0719,0.523,126.054,214286,4
0.714,0.989,2,-1.73,1,0.195,0.0093,0.103,0.0476,0.681,128.04,198750,4
0.761,0.991,6,-2.987,1,0.182,0.0414,0.000307,0.358,0.336,128.04,129375,4
0.691,0.989,6,-3.118,1,0.0951,0.00448,0.427,0.895,0.426,128.049,190215,4
0.75,0.905,2,-4.294,1,0.288,0.00598,0.562,0.337,0.261,128.031,262500,4
0.675,0.865,11,-5.845,1,0.0993,0.124,0.8,0.376,0.555,125.026,189545,4
0.807,0.996,6,-4.765,1,0.0614,0.0114,0.893,0.058,0.756,125.985,182857,4
0.827,0.948,7,-3.191,1,0.127,0.0222,0.215,0.116,0.55,126.036,213348,4
0.787,0.943,7,-2.939,1,0.0784,0.000698,0.633,0.358,0.13,128.02,143576,4
0.611,0.985,7,-0.312,1,0.211,0.00735,0.0351,0.126,0.137,129.99,214168,4
0.792,0.949,7,-3.389,1,0.0388,0.000737,0.724,0.122,0.288,127.935,217500,4
0.702,0.993,1,-2.214,1,0.259,0.0238,0.299,0.153,0.294,127.98,157500,4
0.744,0.975,11,-0.908,0,0.104,0.0459,0.000345,0.12,0.235,127.981,174375,4
0.726,0.972,1,-3.615,1,0.119,0.00326,0.502,0.346,0.168,128.005,217500,4
0.763,0.827,11,-1.956,1,0.0487,0.00499,0.772,0.0627,0.227,125.008,278400,4
0.774,0.953,1,-2.199,1,0.058,0.000315,0.793,0.0719,0.594,140.012,274304,4
0.698,0.968,11,-1.918,1,0.0849,6.5e-05,0.801,0.0141,0.349,128.036,181336,4
0.643,0.905,6,-3.866,0,0.0375,0.00203,0.758,0.088,0.0978,127.987,172500,4
0.655,0.955,7,-3.573,1,0.0786,0.00229,0.404,0.349,0.481,127.973,158041,4
0.434,0.893,2,-3.437,0,0.0447,0.000341,2.25e-06,0.124,0.441,95.543,196946,4
0.537,0.919,10,-3.439,0,0.262,0.00628,0.0,0.342,0.848,185.757,177162,4
0.44,0.719,8,-6.645,0,0.0445,0.0217,5.09e-06,0.0663,0.523,111.398,196777,4
0.403,0.799,0,-4.816,1,0.0544,0.00434,0.0,0.204,0.448,83.518,164400,4
0.6,0.915,4,-2.087,0,0.0665,0.00593,0.00952,0.484,0.589,119.008,207000,4
0.534,0.615,11,-5.411,0,0.0389,0.0557,2.16e-06,0.0992,0.397,141.915,230697,4
0.31,0.806,8,-4.936,0,0.126,0.00739,0.0,0.177,0.432,202.078,262842,4
0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,191800,4
0.513,0.953,2,-2.626,0,0.0539,0.0148,3.03e-05,0.112,0.466,104.022,261937,4
0.569,0.621,11,-4.759,1,0.0322,0.13,2.01e-06,0.0808,0.497,84.966,166640,4
0.534,0.899,2,-4.18,0,0.0509,0.00898,4.32e-05,0.4,0.432,108.033,334688,4
0.7,0.677,10,-7.206,0,0.0458,0.131,0.0491,0.121,0.614,94.388,226967,4
0.505,0.906,7,-5.127,1,0.0399,0.000333,0.000127,0.29,0.553,107.855,173827,4
0.378,0.925,9,-3.781,1,0.185,0.0234,0.00062,0.18,0.584,108.525,234240,4
0.582,0.748,2,-4.474,1,0.0755,0.00362,4.39e-05,0.12,0.414,104.015,126887,4
0.238,0.919,0,-6.893,1,0.0816,0.0257,2.31e-05,0.0914,0.123,101.752,214373,4
0.479,0.844,1,-4.338,0,0.0819,0.0134,3.91e-06,0.195,0.49,159.852,218533,4
0.542,0.828,11,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,194626,4
0.669,0.634,5,-5.517,0,0.036,0.00314,2.12e-06,0.269,0.427,110.034,203213,4
0.596,0.763,6,-3.596,0,0.037,0.00189,0.00496,0.125,0.683,98.035,191999,4
0.415,0.632,9,-7.243,1,0.0927,0.021,0.0117,0.0545,0.356,97.689,254533,4
0.461,0.892,11,-4.628,0,0.0514,0.00289,0.0639,0.386,0.348,89.99,216948,4
0.822,0.726,11,-4.974,1,0.182,0.000883,1.1e-05,0.0606,0.837,119.991,195652,4
0.315,0.826,7,-4.315,0,0.0644,0.000621,0.000669,0.0703,0.359,139.163,256072,4
0.512,0.724,0,-5.912,1,0.0313,0.000827,0.000144,0.237,0.531,130.037,198081,4
0.541,0.831,5,-4.065,1,0.0344,0.00352,0.0116,0.175,0.553,108.07,175730,4
0.469,0.919,11,-5.637,0,0.172,0.000606,0.00514,0.367,0.336,167.871,302944,4
0.388,0.717,0,-5.75,1,0.0333,0.0292,0.0,0.097,0.403,176.873,215270,3
0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,238560,4
0.595,0.848,9,-5.481,0,0.0602,0.00399,0.0,0.338,0.801,140.031,160080,4
0.649,0.823,10,-3.61,0,0.0503,0.0245,0.000227,0.192,0.443,128.069,194472,4
0.451,0.947,6,-3.607,0,0.207,0.00261,0.000312,0.286,0.35,118.701,171227,4
0.659,0.65,8,-7.37,1,0.0242,0.0507,6.78e-05,0.082,0.484,90.065,193039,4
0.559,0.892,11,-4.925,0,0.0474,5.87e-05,0.0,0.268,0.52,98.995,221520,4
0.463,0.953,4,-5.008,0,0.0672,0.00702,7.36e-05,0.125,0.721,160.042,252547,4
0.627,0.856,10,-4.207,1,0.0371,0.0047,0.782,0.381,0.454,156.061,229231,4
0.397,0.923,10,-4.029,0,0.201,0.00132,0.0,0.261,0.676,112.666,63390,3
0.83,0.777,6,-8.46,1,0.369,0.00876,0.0,0.0934,0.553,163.947,181893,4
0.822,0.63,0,-7.897,1,0.244,0.0414,0.0,0.139,0.701,93.032,271773,4
0.542,0.362,2,-8.352,1,0.0595,0.345,1.77e-06,0.806,0.889,78.135,103158,4
0.448,0.665,9,-4.203,1,0.026,0.06,2.55e-05,0.0828,0.304,172.004,237147,4
0.731,0.636,0,-6.845,1,0.0314,0.00295,0.00059,0.196,0.703,122.996,183943,4
0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4
0.707,0.37,0,-9.639,1,0.0345,0.165,0.0,0.0841,0.206,82.017,120000,4
0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,248053,4
0.555,0.826,7,-4.762,1,0.303,0.131,0.0,0.687,0.685,97.162,214227,4
0.836,0.909,9,-5.037,1,0.0735,0.00204,0.00316,0.057,0.788,142.056,160756,4
0.828,0.577,6,-7.656,0,0.158,0.599,0.0,0.0814,0.587,86.339,163493,4
0.632,0.797,2,-3.176,0,0.0437,0.00551,0.00249,0.0808,0.529,123.057,182500,4
0.612,0.216,4,-13.659,1,0.057,0.767,0.000848,0.105,0.175,142.057,190154,4
0.697,0.184,7,-16.486,1,0.0744,0.77,0.000425,0.129,0.395,87.558,161571,4
0.611,0.165,0,-14.194,1,0.0591,0.876,4.24e-05,0.396,0.555,78.642,110000,4
0.787,0.303,0,-11.566,1,0.0512,0.308,8.1e-06,0.106,0.319,119.986,112000,4
0.779,0.253,0,-13.906,0,0.212,0.0848,0.886,0.0658,0.399,160.079,195000,4
0.627,0.144,0,-14.565,1,0.0416,0.895,0.000231,0.117,0.33,83.685,233250,4
0.937,0.132,0,-18.715,1,0.107,0.903,0.0171,0.122,0.0424,119.97,140500,4
0.74,0.299,5,-11.428,0,0.406,0.239,0.751,0.0697,0.501,149.904,88000,4
0.543,0.0238,2,-22.685,0,0.0806,0.94,0.905,0.111,0.103,97.204,93000,4
0.774,0.367,7,-15.75,0,0.411,0.852,0.0716,0.101,0.438,135.401,128000,3
0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,220587,4
0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,4
0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,234627,4
0.801,0.596,1,-4.72,1,0.0534,0.00301,0.0,0.162,0.134,120.028,280666,4
0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,124056,4
0.803,0.789,10,-3.434,0,0.0383,0.0304,0.0,0.378,0.647,119.999,106021,4
0.235,0.702,0,-5.112,0,0.0588,0.00985,0.000184,0.326,0.215,80.013,304145,4
0.51,0.693,1,-5.496,1,0.045,0.0463,0.000109,0.368,0.342,134.932,361329,4
0.351,0.0707,1,-22.369,1,0.0342,0.984,0.88,0.108,0.0385,160.065,108000,3
0.261,0.629,1,-9.017,0,0.0423,0.316,0.957,0.619,0.177,110.071,149271,4
0.219,0.896,6,-7.157,1,0.117,0.0446,0.00231,0.141,0.217,120.072,233323,4
0.342,0.658,10,-4.256,1,0.0328,0.00374,0.0,0.103,0.7,154.99,138119,4
0.512,0.773,2,-7.278,1,0.0301,0.179,0.197,0.0817,0.474,150.014,131200,4
0.165,0.785,2,-5.159,1,0.077,0.00107,0.00218,0.107,0.208,71.532,441096,4
0.242,0.102,11,-26.22,0,0.0358,0.962,0.941,0.11,0.0328,132.589,95005,4
0.417,0.859,5,-7.562,1,0.0516,0.0933,0.145,0.13,0.17,180.043,421333,4
0.653,0.805,1,-7.855,0,0.0466,0.173,0.884,0.123,0.764,115.023,166957,4
0.514,0.889,1,-7.176,0,0.0656,0.0687,0.0597,0.127,0.698,164.984,273020,5
0.269,0.54,7,-11.239,1,0.0424,0.0908,0.328,0.167,0.245,129.46,126457,4
0.653,0.646,9,-6.256,1,0.0322,0.282,0.000438,0.11,0.666,144.975,378814,4
0.199,0.516,11,-4.354,1,0.0399,0.233,0.00429,0.212,0.0514,109.969,274000,4
0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4
0.174,0.337,10,-8.767,1,0.0313,0.474,0.000294,0.11,0.0978,85.574,202547,3
0.894,0.571,2,-5.629,0,0.0681,0.04,0.000503,0.0921,0.884,120.045,271880,4
0.904,0.724,1,-5.038,1,0.0452,0.336,0.0,0.104,0.878,110.056,198897,4
0.739,0.82,5,-6.099,0,0.0889,0.00823,0.0,0.2,0.775,127.984,228027,4
0.865,0.604,0,-5.914,1,0.083,0.0709,0.0,0.154,0.914,119.931,216584,4
0.817,0.654,8,-6.786,1,0.193,0.164,0.00194,0.21,0.597,95.984,227907,4
0.792,0.807,10,-5.56,0,0.0584,0.293,0.0595,0.0665,0.277,120.929,348413,4
0.741,0.861,11,-3.839,1,0.0483,0.0111,0.602,0.274,0.932,125.227,272507,4
0.825,0.759,11,-4.847,1,0.0548,0.12,0.0,0.0769,0.949,100.027,186102,4
0.805,0.902,7,-4.546,0,0.0479,0.00908,0.402,0.0911,0.905,122.019,257000,4
0.791,0.847,8,-2.232,1,0.0389,0.177,0.0,0.341,0.852,119.991,204668,4
0.691,0.897,5,-3.121,0,0.0309,0.00694,0.0425,0.116,0.62,129.965,198120,4
0.777,0.76,8,-5.521,0,0.046,0.231,0.0268,0.0802,0.581,101.999,232573,4
